xpath,version_start,version_end,line_number
/IRS990ScheduleA/Form990SchASupportingOrgGrp/SuprtExclusivelySec170c2BInd,2014,,[Form990SchASupportingOrgGrp] Part IV Section A Group; [SuprtExclusivelySec170c2BInd] Part IV Section A Line 3c
/IRS990ScheduleA/Form990SchASupportingOrgGrp/SuprtOrgNoIRSDeterminationInd,2014,,[Form990SchASupportingOrgGrp] Part IV Section A Group; [SuprtOrgNoIRSDeterminationInd] Part IV Section A Line 2
/IRS990ScheduleA/Form990SchAType1SuprtOrgGrp/OperateBenefitNonSuprtOrgInd,2014,,[Form990SchAType1SuprtOrgGrp] Part IV Section B Group; [OperateBenefitNonSuprtOrgInd] Part IV Section B Line 2
/IRS990ScheduleA/Form990SchAType1SuprtOrgGrp/PowerAppointMajorityDirTrstInd,2014,,[Form990SchAType1SuprtOrgGrp] Part IV Section B Group; [PowerAppointMajorityDirTrstInd] Part IV Section B Line 1
/IRS990ScheduleA/Form990SchAType3FuncIntGrp/ActivitiesEngagedOrgInvlmntInd,2014,,[Form990SchAType3FuncIntGrp] Part IV Section E Group; [ActivitiesEngagedOrgInvlmntInd] Part IV Section E Line 2b
/IRS990ScheduleA/Form990SchAType3FuncIntGrp/ActivitiesFurtherExemptPrpsInd,2014,,[Form990SchAType3FuncIntGrp] Part IV Section E Group; [ActivitiesFurtherExemptPrpsInd] Part IV Section E Line 2a
/IRS990ScheduleA/Form990SchAType3FuncIntGrp/ActivitiesTestInd,2014,,[Form990SchAType3FuncIntGrp] Part IV Section E Group; [ActivitiesTestInd] Part IV Section E Line 1a
/IRS990ScheduleA/Form990SchAType3FuncIntGrp/AppointElectMajorityOfficerInd,2014,,[Form990SchAType3FuncIntGrp] Part IV Section E Group; [AppointElectMajorityOfficerInd] Part IV Section E Line 3a
/IRS990ScheduleA/Form990SchAType3FuncIntGrp/ExerciseDirectionPoliciesInd,2014,,[Form990SchAType3FuncIntGrp] Part IV Section E Group; [ExerciseDirectionPoliciesInd] Part IV Section E Line 3b
/IRS990ScheduleA/Form990SchAType3FuncIntGrp/GovernmentalEntityInd,2014,,[Form990SchAType3FuncIntGrp] Part IV Section E Group; [GovernmentalEntityInd] Part IV Section E Line 1c
/IRS990ScheduleA/Form990SchAType3FuncIntGrp/ParentSupportedOrgInd,2014,,[Form990SchAType3FuncIntGrp] Part IV Section E Group; [ParentSupportedOrgInd] Part IV Section E Line 1b
/IRS990ScheduleA/Form990SchAType3SprtOrgAllGrp/OfficersCloseRelationshipInd,2014,,[Form990SchAType3SprtOrgAllGrp] Part IV Section D Group; [OfficersCloseRelationshipInd] Part IV Section D Line 2
/IRS990ScheduleA/Form990SchAType3SprtOrgAllGrp/SupportedOrgVoiceInvestmentInd,2014,,[Form990SchAType3SprtOrgAllGrp] Part IV Section D Group; [SupportedOrgVoiceInvestmentInd] Part IV Section D Line 3
/IRS990ScheduleA/Form990SchAType3SprtOrgAllGrp/TimelyProvidedDocumentsInd,2014,,[Form990SchAType3SprtOrgAllGrp] Part IV Section D Group; [TimelyProvidedDocumentsInd] Part IV Section D Line 1
/IRS990ScheduleA/Form990ScheduleAPartIVGrp/ExplanationTxt,2013,2013,"[Form990ScheduleAPartIVGrp] Schedule A, Part IV; [ExplanationTxt] Part IV"
/IRS990ScheduleA/Form990ScheduleAPartIVGrp/FormAndLineReferenceDesc,2013,2013,"[Form990ScheduleAPartIVGrp] Schedule A, Part IV; [FormAndLineReferenceDesc] Schedule A, Part IV"
/IRS990ScheduleA/Form990ScheduleAPartVIGrp/ExplanationTxt,2014,,"[Form990ScheduleAPartVIGrp] Schedule A, Part VI; [ExplanationTxt] Schedule A Part VI"
/IRS990ScheduleA/Form990ScheduleAPartVIGrp/FormAndLineReferenceDesc,2014,,"[Form990ScheduleAPartVIGrp] Schedule A, Part VI; [FormAndLineReferenceDesc] Schedule A Part VI"
/IRS990ScheduleA/GeneralExplanation,2009,2012,[GeneralExplanation] Part IV
/IRS990ScheduleA/GiftsGrantsContriRcvd170Grp/CurrentTaxYearAmt,2013,,[GiftsGrantsContriRcvd170Grp] Part II Line 1; [CurrentTaxYearAmt] Part II and III Column (e)
/IRS990ScheduleA/GiftsGrantsContriRcvd170Grp/CurrentTaxYearMinus1YearAmt,2013,,[GiftsGrantsContriRcvd170Grp] Part II Line 1; [CurrentTaxYearMinus1YearAmt] Part II and III Column (d)
/IRS990ScheduleA/GiftsGrantsContriRcvd170Grp/CurrentTaxYearMinus2YearsAmt,2013,,[GiftsGrantsContriRcvd170Grp] Part II Line 1; [CurrentTaxYearMinus2YearsAmt] Part II and III Column (c)
/IRS990ScheduleA/GiftsGrantsContriRcvd170Grp/CurrentTaxYearMinus3YearsAmt,2013,,[GiftsGrantsContriRcvd170Grp] Part II Line 1; [CurrentTaxYearMinus3YearsAmt] Part II and III Column (b)
/IRS990ScheduleA/GiftsGrantsContriRcvd170Grp/CurrentTaxYearMinus4YearsAmt,2013,,[GiftsGrantsContriRcvd170Grp] Part II Line 1; [CurrentTaxYearMinus4YearsAmt] Part II and III Column (a)
/IRS990ScheduleA/GiftsGrantsContriRcvd170Grp/TotalAmt,2013,,[GiftsGrantsContriRcvd170Grp] Part II Line 1; [TotalAmt] Part II and III Column (f)
/IRS990ScheduleA/GiftsGrantsContribReceived170/CurrentTaxYearMinus1Year,2009,2012,[GiftsGrantsContribReceived170] Part II Line 1; [CurrentTaxYearMinus1Year] Part II and III Column (d)
/IRS990ScheduleA/GiftsGrantsContribReceived170/CurrentTaxYearMinus2Years,2009,2012,[GiftsGrantsContribReceived170] Part II Line 1; [CurrentTaxYearMinus2Years] Part II and III Column (c)
/IRS990ScheduleA/GiftsGrantsContribReceived170/CurrentTaxYearMinus3Years,2009,2012,[GiftsGrantsContribReceived170] Part II Line 1; [CurrentTaxYearMinus3Years] Part II and III Column (b)
/IRS990ScheduleA/GiftsGrantsContribReceived170/CurrentTaxYearMinus4Years,2009,2012,[GiftsGrantsContribReceived170] Part II Line 1; [CurrentTaxYearMinus4Years] Part II and III Column (a)
/IRS990ScheduleA/GiftsGrantsContribReceived170/CurrentTaxYear,2009,2012,[GiftsGrantsContribReceived170] Part II Line 1; [CurrentTaxYear] Part II and III Column (e)
/IRS990ScheduleA/GiftsGrantsContribReceived170/Total,2009,2012,[GiftsGrantsContribReceived170] Part II Line 1; [Total] Part II and III Column (f)
/IRS990ScheduleA/GiftsGrantsContribReceived509/CurrentTaxYearMinus1Year,2009,2012,[GiftsGrantsContribReceived509] Part III Line 1; [CurrentTaxYearMinus1Year] Part II and III Column (d)
/IRS990ScheduleA/GiftsGrantsContribReceived509/CurrentTaxYearMinus2Years,2009,2012,[GiftsGrantsContribReceived509] Part III Line 1; [CurrentTaxYearMinus2Years] Part II and III Column (c)
/IRS990ScheduleA/GiftsGrantsContribReceived509/CurrentTaxYearMinus3Years,2009,2012,[GiftsGrantsContribReceived509] Part III Line 1; [CurrentTaxYearMinus3Years] Part II and III Column (b)
/IRS990ScheduleA/GiftsGrantsContribReceived509/CurrentTaxYearMinus4Years,2009,2012,[GiftsGrantsContribReceived509] Part III Line 1; [CurrentTaxYearMinus4Years] Part II and III Column (a)
/IRS990ScheduleA/GiftsGrantsContribReceived509/CurrentTaxYear,2009,2012,[GiftsGrantsContribReceived509] Part III Line 1; [CurrentTaxYear] Part II and III Column (e)
/IRS990ScheduleA/GiftsGrantsContribReceived509/Total,2009,2012,[GiftsGrantsContribReceived509] Part III Line 1; [Total] Part II and III Column (f)
/IRS990ScheduleA/GiftsGrantsContrisRcvd509Grp/CurrentTaxYearAmt,2013,,[GiftsGrantsContrisRcvd509Grp] Part III Line 1; [CurrentTaxYearAmt] Part II and III Column (e)
/IRS990ScheduleA/GiftsGrantsContrisRcvd509Grp/CurrentTaxYearMinus1YearAmt,2013,,[GiftsGrantsContrisRcvd509Grp] Part III Line 1; [CurrentTaxYearMinus1YearAmt] Part II and III Column (d)
/IRS990ScheduleA/GiftsGrantsContrisRcvd509Grp/CurrentTaxYearMinus2YearsAmt,2013,,[GiftsGrantsContrisRcvd509Grp] Part III Line 1; [CurrentTaxYearMinus2YearsAmt] Part II and III Column (c)
/IRS990ScheduleA/GiftsGrantsContrisRcvd509Grp/CurrentTaxYearMinus3YearsAmt,2013,,[GiftsGrantsContrisRcvd509Grp] Part III Line 1; [CurrentTaxYearMinus3YearsAmt] Part II and III Column (b)
/IRS990ScheduleA/GiftsGrantsContrisRcvd509Grp/CurrentTaxYearMinus4YearsAmt,2013,,[GiftsGrantsContrisRcvd509Grp] Part III Line 1; [CurrentTaxYearMinus4YearsAmt] Part II and III Column (a)
/IRS990ScheduleA/GiftsGrantsContrisRcvd509Grp/TotalAmt,2013,,[GiftsGrantsContrisRcvd509Grp] Part III Line 1; [TotalAmt] Part II and III Column (f)
/IRS990ScheduleA/GovernmentalUnit170b1Av,2009,2012,[GovernmentalUnit170b1Av] Part I Line 6
/IRS990ScheduleA/GovernmentalUnitInd,2013,,[GovernmentalUnitInd] Part I Line 6
/IRS990ScheduleA/GovtFurnSrvcFcltsVl170Grp/CurrentTaxYearAmt,2013,,[GovtFurnSrvcFcltsVl170Grp] Part II Line 3; [CurrentTaxYearAmt] Part II and III Column (e)
/IRS990ScheduleA/GovtFurnSrvcFcltsVl170Grp/CurrentTaxYearMinus1YearAmt,2013,,[GovtFurnSrvcFcltsVl170Grp] Part II Line 3; [CurrentTaxYearMinus1YearAmt] Part II and III Column (d)
/IRS990ScheduleA/GovtFurnSrvcFcltsVl170Grp/CurrentTaxYearMinus2YearsAmt,2013,,[GovtFurnSrvcFcltsVl170Grp] Part II Line 3; [CurrentTaxYearMinus2YearsAmt] Part II and III Column (c)
/IRS990ScheduleA/GovtFurnSrvcFcltsVl170Grp/CurrentTaxYearMinus3YearsAmt,2013,,[GovtFurnSrvcFcltsVl170Grp] Part II Line 3; [CurrentTaxYearMinus3YearsAmt] Part II and III Column (b)
/IRS990ScheduleA/GovtFurnSrvcFcltsVl170Grp/CurrentTaxYearMinus4YearsAmt,2013,,[GovtFurnSrvcFcltsVl170Grp] Part II Line 3; [CurrentTaxYearMinus4YearsAmt] Part II and III Column (a)
/IRS990ScheduleA/GovtFurnSrvcFcltsVl170Grp/TotalAmt,2013,,[GovtFurnSrvcFcltsVl170Grp] Part II Line 3; [TotalAmt] Part II and III Column (f)
/IRS990ScheduleA/GovtFurnSrvcFcltsVl509Grp/CurrentTaxYearAmt,2013,,[GovtFurnSrvcFcltsVl509Grp] Part III Line 5; [CurrentTaxYearAmt] Part II and III Column (e)
/IRS990ScheduleA/GovtFurnSrvcFcltsVl509Grp/CurrentTaxYearMinus1YearAmt,2013,,[GovtFurnSrvcFcltsVl509Grp] Part III Line 5; [CurrentTaxYearMinus1YearAmt] Part II and III Column (d)
/IRS990ScheduleA/GovtFurnSrvcFcltsVl509Grp/CurrentTaxYearMinus2YearsAmt,2013,,[GovtFurnSrvcFcltsVl509Grp] Part III Line 5; [CurrentTaxYearMinus2YearsAmt] Part II and III Column (c)
/IRS990ScheduleA/GovtFurnSrvcFcltsVl509Grp/CurrentTaxYearMinus3YearsAmt,2013,,[GovtFurnSrvcFcltsVl509Grp] Part III Line 5; [CurrentTaxYearMinus3YearsAmt] Part II and III Column (b)
/IRS990ScheduleA/GovtFurnSrvcFcltsVl509Grp/CurrentTaxYearMinus4YearsAmt,2013,,[GovtFurnSrvcFcltsVl509Grp] Part III Line 5; [CurrentTaxYearMinus4YearsAmt] Part II and III Column (a)
/IRS990ScheduleA/GovtFurnSrvcFcltsVl509Grp/TotalAmt,2013,,[GovtFurnSrvcFcltsVl509Grp] Part III Line 5; [TotalAmt] Part II and III Column (f)
/IRS990ScheduleA/GrossInvestmentIncome170/CurrentTaxYearMinus1Year,2009,2012,[GrossInvestmentIncome170] Part II Line 8; [CurrentTaxYearMinus1Year] Part II and III Column (d)
/IRS990ScheduleA/GrossInvestmentIncome170/CurrentTaxYearMinus2Years,2009,2012,[GrossInvestmentIncome170] Part II Line 8; [CurrentTaxYearMinus2Years] Part II and III Column (c)
/IRS990ScheduleA/GrossInvestmentIncome170/CurrentTaxYearMinus3Years,2009,2012,[GrossInvestmentIncome170] Part II Line 8; [CurrentTaxYearMinus3Years] Part II and III Column (b)
/IRS990ScheduleA/GrossInvestmentIncome170/CurrentTaxYearMinus4Years,2009,2012,[GrossInvestmentIncome170] Part II Line 8; [CurrentTaxYearMinus4Years] Part II and III Column (a)
/IRS990ScheduleA/GrossInvestmentIncome170/CurrentTaxYear,2009,2012,[GrossInvestmentIncome170] Part II Line 8; [CurrentTaxYear] Part II and III Column (e)
/IRS990ScheduleA/GrossInvestmentIncome170/Total,2009,2012,[GrossInvestmentIncome170] Part II Line 8; [Total] Part II and III Column (f)
/IRS990ScheduleA/GrossInvestmentIncome170Grp/CurrentTaxYearAmt,2013,,[GrossInvestmentIncome170Grp] Part II Line 8; [CurrentTaxYearAmt] Part II and III Column (e)
/IRS990ScheduleA/GrossInvestmentIncome170Grp/CurrentTaxYearMinus1YearAmt,2013,,[GrossInvestmentIncome170Grp] Part II Line 8; [CurrentTaxYearMinus1YearAmt] Part II and III Column (d)
/IRS990ScheduleA/GrossInvestmentIncome170Grp/CurrentTaxYearMinus2YearsAmt,2013,,[GrossInvestmentIncome170Grp] Part II Line 8; [CurrentTaxYearMinus2YearsAmt] Part II and III Column (c)
/IRS990ScheduleA/GrossInvestmentIncome170Grp/CurrentTaxYearMinus3YearsAmt,2013,,[GrossInvestmentIncome170Grp] Part II Line 8; [CurrentTaxYearMinus3YearsAmt] Part II and III Column (b)
/IRS990ScheduleA/GrossInvestmentIncome170Grp/CurrentTaxYearMinus4YearsAmt,2013,,[GrossInvestmentIncome170Grp] Part II Line 8; [CurrentTaxYearMinus4YearsAmt] Part II and III Column (a)
/IRS990ScheduleA/GrossInvestmentIncome170Grp/TotalAmt,2013,,[GrossInvestmentIncome170Grp] Part II Line 8; [TotalAmt] Part II and III Column (f)
/IRS990ScheduleA/GrossInvestmentIncome509/CurrentTaxYearMinus1Year,2009,2012,[GrossInvestmentIncome509] Part III Line 10a; [CurrentTaxYearMinus1Year] Part II and III Column (d)
/IRS990ScheduleA/GrossInvestmentIncome509/CurrentTaxYearMinus2Years,2009,2012,[GrossInvestmentIncome509] Part III Line 10a; [CurrentTaxYearMinus2Years] Part II and III Column (c)
/IRS990ScheduleA/GrossInvestmentIncome509/CurrentTaxYearMinus3Years,2009,2012,[GrossInvestmentIncome509] Part III Line 10a; [CurrentTaxYearMinus3Years] Part II and III Column (b)
/IRS990ScheduleA/GrossInvestmentIncome509/CurrentTaxYearMinus4Years,2009,2012,[GrossInvestmentIncome509] Part III Line 10a; [CurrentTaxYearMinus4Years] Part II and III Column (a)
/IRS990ScheduleA/GrossInvestmentIncome509/CurrentTaxYear,2009,2012,[GrossInvestmentIncome509] Part III Line 10a; [CurrentTaxYear] Part II and III Column (e)
/IRS990ScheduleA/GrossInvestmentIncome509/Total,2009,2012,[GrossInvestmentIncome509] Part III Line 10a; [Total] Part II and III Column (f)
/IRS990ScheduleA/GrossInvestmentIncome509Grp/CurrentTaxYearAmt,2013,,[GrossInvestmentIncome509Grp] Part III Line 10a; [CurrentTaxYearAmt] Part II and III Column (e)
/IRS990ScheduleA/GrossInvestmentIncome509Grp/CurrentTaxYearMinus1YearAmt,2013,,[GrossInvestmentIncome509Grp] Part III Line 10a; [CurrentTaxYearMinus1YearAmt] Part II and III Column (d)
/IRS990ScheduleA/GrossInvestmentIncome509Grp/CurrentTaxYearMinus2YearsAmt,2013,,[GrossInvestmentIncome509Grp] Part III Line 10a; [CurrentTaxYearMinus2YearsAmt] Part II and III Column (c)
/IRS990ScheduleA/GrossInvestmentIncome509Grp/CurrentTaxYearMinus3YearsAmt,2013,,[GrossInvestmentIncome509Grp] Part III Line 10a; [CurrentTaxYearMinus3YearsAmt] Part II and III Column (b)
/IRS990ScheduleA/GrossInvestmentIncome509Grp/CurrentTaxYearMinus4YearsAmt,2013,,[GrossInvestmentIncome509Grp] Part III Line 10a; [CurrentTaxYearMinus4YearsAmt] Part II and III Column (a)
/IRS990ScheduleA/GrossInvestmentIncome509Grp/TotalAmt,2013,,[GrossInvestmentIncome509Grp] Part III Line 10a; [TotalAmt] Part II and III Column (f)
/IRS990ScheduleA/GrossReceiptsAdmissionsGrp/CurrentTaxYearAmt,2013,,[GrossReceiptsAdmissionsGrp] Part III Line 2; [CurrentTaxYearAmt] Part II and III Column (e)
/IRS990ScheduleA/GrossReceiptsAdmissionsGrp/CurrentTaxYearMinus1YearAmt,2013,,[GrossReceiptsAdmissionsGrp] Part III Line 2; [CurrentTaxYearMinus1YearAmt] Part II and III Column (d)
/IRS990ScheduleA/GrossReceiptsAdmissionsGrp/CurrentTaxYearMinus2YearsAmt,2013,,[GrossReceiptsAdmissionsGrp] Part III Line 2; [CurrentTaxYearMinus2YearsAmt] Part II and III Column (c)
/IRS990ScheduleA/GrossReceiptsAdmissionsGrp/CurrentTaxYearMinus3YearsAmt,2013,,[GrossReceiptsAdmissionsGrp] Part III Line 2; [CurrentTaxYearMinus3YearsAmt] Part II and III Column (b)
/IRS990ScheduleA/GrossReceiptsAdmissionsGrp/CurrentTaxYearMinus4YearsAmt,2013,,[GrossReceiptsAdmissionsGrp] Part III Line 2; [CurrentTaxYearMinus4YearsAmt] Part II and III Column (a)
/IRS990ScheduleA/GrossReceiptsAdmissionsGrp/TotalAmt,2013,,[GrossReceiptsAdmissionsGrp] Part III Line 2; [TotalAmt] Part II and III Column (f)
/IRS990ScheduleA/GrossReceiptsFromAdmissions/CurrentTaxYearMinus1Year,2009,2012,[GrossReceiptsFromAdmissions] Part III Line 2; [CurrentTaxYearMinus1Year] Part II and III Column (d)
/IRS990ScheduleA/GrossReceiptsFromAdmissions/CurrentTaxYearMinus2Years,2009,2012,[GrossReceiptsFromAdmissions] Part III Line 2; [CurrentTaxYearMinus2Years] Part II and III Column (c)
/IRS990ScheduleA/GrossReceiptsFromAdmissions/CurrentTaxYearMinus3Years,2009,2012,[GrossReceiptsFromAdmissions] Part III Line 2; [CurrentTaxYearMinus3Years] Part II and III Column (b)
/IRS990ScheduleA/GrossReceiptsFromAdmissions/CurrentTaxYearMinus4Years,2009,2012,[GrossReceiptsFromAdmissions] Part III Line 2; [CurrentTaxYearMinus4Years] Part II and III Column (a)
/IRS990ScheduleA/GrossReceiptsFromAdmissions/CurrentTaxYear,2009,2012,[GrossReceiptsFromAdmissions] Part III Line 2; [CurrentTaxYear] Part II and III Column (e)
/IRS990ScheduleA/GrossReceiptsFromAdmissions/Total,2009,2012,[GrossReceiptsFromAdmissions] Part III Line 2; [Total] Part II and III Column (f)
/IRS990ScheduleA/GrossReceiptsFromAdmissionsEtc,2009,2012,[GrossReceiptsFromAdmissionsEtc] Part II Line 12
/IRS990ScheduleA/GrossReceiptsFromNonUBI/CurrentTaxYearMinus1Year,2009,2012,[GrossReceiptsFromNonUBI] Part III Line 3; [CurrentTaxYearMinus1Year] Part II and III Column (d)
/IRS990ScheduleA/GrossReceiptsFromNonUBI/CurrentTaxYearMinus2Years,2009,2012,[GrossReceiptsFromNonUBI] Part III Line 3; [CurrentTaxYearMinus2Years] Part II and III Column (c)
/IRS990ScheduleA/GrossReceiptsFromNonUBI/CurrentTaxYearMinus3Years,2009,2012,[GrossReceiptsFromNonUBI] Part III Line 3; [CurrentTaxYearMinus3Years] Part II and III Column (b)
/IRS990ScheduleA/GrossReceiptsFromNonUBI/CurrentTaxYearMinus4Years,2009,2012,[GrossReceiptsFromNonUBI] Part III Line 3; [CurrentTaxYearMinus4Years] Part II and III Column (a)
/IRS990ScheduleA/GrossReceiptsFromNonUBI/CurrentTaxYear,2009,2012,[GrossReceiptsFromNonUBI] Part III Line 3; [CurrentTaxYear] Part II and III Column (e)
/IRS990ScheduleA/GrossReceiptsFromNonUBI/Total,2009,2012,[GrossReceiptsFromNonUBI] Part III Line 3; [Total] Part II and III Column (f)
/IRS990ScheduleA/GrossReceiptsNonUnrltBusGrp/CurrentTaxYearAmt,2013,,[GrossReceiptsNonUnrltBusGrp] Part III Line 3; [CurrentTaxYearAmt] Part II and III Column (e)
/IRS990ScheduleA/GrossReceiptsNonUnrltBusGrp/CurrentTaxYearMinus1YearAmt,2013,,[GrossReceiptsNonUnrltBusGrp] Part III Line 3; [CurrentTaxYearMinus1YearAmt] Part II and III Column (d)
/IRS990ScheduleA/GrossReceiptsNonUnrltBusGrp/CurrentTaxYearMinus2YearsAmt,2013,,[GrossReceiptsNonUnrltBusGrp] Part III Line 3; [CurrentTaxYearMinus2YearsAmt] Part II and III Column (c)
/IRS990ScheduleA/GrossReceiptsNonUnrltBusGrp/CurrentTaxYearMinus3YearsAmt,2013,,[GrossReceiptsNonUnrltBusGrp] Part III Line 3; [CurrentTaxYearMinus3YearsAmt] Part II and III Column (b)
/IRS990ScheduleA/GrossReceiptsNonUnrltBusGrp/CurrentTaxYearMinus4YearsAmt,2013,,[GrossReceiptsNonUnrltBusGrp] Part III Line 3; [CurrentTaxYearMinus4YearsAmt] Part II and III Column (a)
/IRS990ScheduleA/GrossReceiptsNonUnrltBusGrp/TotalAmt,2013,,[GrossReceiptsNonUnrltBusGrp] Part III Line 3; [TotalAmt] Part II and III Column (f)
/IRS990ScheduleA/GrossReceiptsRltdActivitiesAmt,2013,,[GrossReceiptsRltdActivitiesAmt] Part II Line 12
/IRS990ScheduleA/Hospital170b1Aiii,2009,2012,[Hospital170b1Aiii] Part I Line 3
/IRS990ScheduleA/HospitalInd,2013,,[HospitalInd] Part I Line 3
/IRS990ScheduleA/HospitalNameAndAddress/City,2009,2012,[HospitalNameAndAddress] Part I Line 4; [City] Part I Line 4
/IRS990ScheduleA/HospitalNameAndAddress/Country,2009,2012,[HospitalNameAndAddress] Part I Line 4; [Country] Part I Line 4
/IRS990ScheduleA/HospitalNameAndAddress/Name/BusinessNameLine1,2009,2012,[HospitalNameAndAddress] Part I Line 4; [Name] Part I Line 4
/IRS990ScheduleA/HospitalNameAndAddress/Name/BusinessNameLine2,2009,2012,[HospitalNameAndAddress] Part I Line 4; [Name] Part I Line 4
/IRS990ScheduleA/HospitalNameAndAddress/State,2009,2012,[HospitalNameAndAddress] Part I Line 4; [State] Part I Line 4
/IRS990ScheduleA/HospitalNameAndAddressGrp/CityNm,2013,,[HospitalNameAndAddressGrp] Part I Line 4; [CityNm] Part I Line 4
/IRS990ScheduleA/HospitalNameAndAddressGrp/CountryCd,2013,,[HospitalNameAndAddressGrp] Part I Line 4; [CountryCd] Part I Line 4
/IRS990ScheduleA/HospitalNameAndAddressGrp/StateAbbreviationCd,2013,,[HospitalNameAndAddressGrp] Part I Line 4; [StateAbbreviationCd] Part I Line 4
/IRS990ScheduleA/HospitalNameAndAddressGrp/SupportedOrganizationName/BusinessNameLine1Txt,2014,,[HospitalNameAndAddressGrp] Part I Line 4; [SupportedOrganizationName] Part I Line 4
/IRS990ScheduleA/HospitalNameAndAddressGrp/SupportedOrganizationName/BusinessNameLine1,2013,2013,[HospitalNameAndAddressGrp] Part I Line 4; [SupportedOrganizationName] Part I Line 4
/IRS990ScheduleA/HospitalNameAndAddressGrp/SupportedOrganizationName/BusinessNameLine2Txt,2014,,[HospitalNameAndAddressGrp] Part I Line 4; [SupportedOrganizationName] Part I Line 4
/IRS990ScheduleA/HospitalNameAndAddressGrp/SupportedOrganizationName/BusinessNameLine2,2013,2013,[HospitalNameAndAddressGrp] Part I Line 4; [SupportedOrganizationName] Part I Line 4
/IRS990ScheduleA/IRSWrittenDeterminationInd,2013,2013,[IRSWrittenDeterminationInd] Part I Line 11f
/IRS990ScheduleA/IRSWrittenDeterminationInd,2014,2015,[IRSWrittenDeterminationInd] Part I Line 11e
/IRS990ScheduleA/IRSWrittenDeterminationInd,2016,,[IRSWrittenDeterminationInd] Part I Line 12e
/IRS990ScheduleA/InvestmentIncomeAndUBTI/CurrentTaxYearMinus1Year,2009,2012,[InvestmentIncomeAndUBTI] Part III Line 10c; [CurrentTaxYearMinus1Year] Part II and III Column (d)
/IRS990ScheduleA/InvestmentIncomeAndUBTI/CurrentTaxYearMinus2Years,2009,2012,[InvestmentIncomeAndUBTI] Part III Line 10c; [CurrentTaxYearMinus2Years] Part II and III Column (c)
/IRS990ScheduleA/InvestmentIncomeAndUBTI/CurrentTaxYearMinus3Years,2009,2012,[InvestmentIncomeAndUBTI] Part III Line 10c; [CurrentTaxYearMinus3Years] Part II and III Column (b)
/IRS990ScheduleA/InvestmentIncomeAndUBTI/CurrentTaxYearMinus4Years,2009,2012,[InvestmentIncomeAndUBTI] Part III Line 10c; [CurrentTaxYearMinus4Years] Part II and III Column (a)
/IRS990ScheduleA/InvestmentIncomeAndUBTI/CurrentTaxYear,2009,2012,[InvestmentIncomeAndUBTI] Part III Line 10c; [CurrentTaxYear] Part II and III Column (e)
/IRS990ScheduleA/InvestmentIncomeAndUBTI/Total,2009,2012,[InvestmentIncomeAndUBTI] Part III Line 10c; [Total] Part II and III Column (f)
/IRS990ScheduleA/InvestmentIncomeAndUBTIGrp/CurrentTaxYearAmt,2013,,[InvestmentIncomeAndUBTIGrp] Part III Line 10c; [CurrentTaxYearAmt] Part II and III Column (e)
/IRS990ScheduleA/InvestmentIncomeAndUBTIGrp/CurrentTaxYearMinus1YearAmt,2013,,[InvestmentIncomeAndUBTIGrp] Part III Line 10c; [CurrentTaxYearMinus1YearAmt] Part II and III Column (d)
/IRS990ScheduleA/InvestmentIncomeAndUBTIGrp/CurrentTaxYearMinus2YearsAmt,2013,,[InvestmentIncomeAndUBTIGrp] Part III Line 10c; [CurrentTaxYearMinus2YearsAmt] Part II and III Column (c)
/IRS990ScheduleA/InvestmentIncomeAndUBTIGrp/CurrentTaxYearMinus3YearsAmt,2013,,[InvestmentIncomeAndUBTIGrp] Part III Line 10c; [CurrentTaxYearMinus3YearsAmt] Part II and III Column (b)
/IRS990ScheduleA/InvestmentIncomeAndUBTIGrp/CurrentTaxYearMinus4YearsAmt,2013,,[InvestmentIncomeAndUBTIGrp] Part III Line 10c; [CurrentTaxYearMinus4YearsAmt] Part II and III Column (a)
/IRS990ScheduleA/InvestmentIncomeAndUBTIGrp/TotalAmt,2013,,[InvestmentIncomeAndUBTIGrp] Part III Line 10c; [TotalAmt] Part II and III Column (f)
/IRS990ScheduleA/InvestmentIncomeCYPct,2013,,[InvestmentIncomeCYPct] Part III Line 17
/IRS990ScheduleA/InvestmentIncomePYPct,2013,,[InvestmentIncomePYPct] Part III Line 18
/IRS990ScheduleA/InvestmentIncomePercentage,2009,2012,[InvestmentIncomePercentage] Part III Line 17
/IRS990ScheduleA/MajorityDirTrstSupportedOrgInd,2014,,[MajorityDirTrstSupportedOrgInd] Part IV Section C Line 1
/IRS990ScheduleA/MedicalResearchOrg170b1Aiii,2009,2012,[MedicalResearchOrg170b1Aiii] Part I Line 4
/IRS990ScheduleA/MedicalResearchOrganizationInd,2013,,[MedicalResearchOrganizationInd] Part I Line 4
/IRS990ScheduleA/MinimumAssetAmountGrp/AcquisitionIndebtednessGrp/CurrentYearAmt,2014,,[MinimumAssetAmountGrp] Part V Section B Group; [AcquisitionIndebtednessGrp] Part V Section B Line 2; [CurrentYearAmt] Part V Column B
/IRS990ScheduleA/MinimumAssetAmountGrp/AcquisitionIndebtednessGrp/PriorYearAmt,2014,,[MinimumAssetAmountGrp] Part V Section B Group; [AcquisitionIndebtednessGrp] Part V Section B Line 2; [PriorYearAmt] Part V Column A
/IRS990ScheduleA/MinimumAssetAmountGrp/AdjustedFMVLessIndebtednessGrp/CurrentYearAmt,2014,,[MinimumAssetAmountGrp] Part V Section B Group; [AdjustedFMVLessIndebtednessGrp] Part V Section B Line 3; [CurrentYearAmt] Part V Column B
